scenario,runIndex,quoteId,dayNumber,routeSource,routeDestination,routeId,hotspotId,hotspotName,matchedBucket,priority,hotspotDistance,operatingHours,attemptedVisitStart,attemptedVisitEnd,finalDecision,exactRejectionReason,laterRetried,finallySelectedLater,duplicateAfterEarlierSelection
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,676,hotspot_676,unknown,11,2.988716776145813,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,23,hotspot_23,unknown,0,4.686302538763167,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,277,hotspot_277,unknown,0,4.961333557210897,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,679,hotspot_679,unknown,0,5.86623312323086,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,20,Pondicherry Airport|Pondicherry,unknown,0,9.69215998473507,09:30:00 - 12:00:00,10:10:00,11:10:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,669,Pondicherry|Pondicherry Airport,unknown,0,10.232449121429916,06:00:00 - 18:00:00,12:14:00,13:14:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,4,hotspot_4,unknown,1,197.06245224038616,,13:14:00,13:14:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,11,hotspot_11,unknown,2,200.64914048710062,,13:14:00,13:14:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,5,hotspot_5,unknown,3,200.22168872111922,,13:14:00,13:14:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,294,hotspot_294,unknown,4,199.3107528501235,,13:14:00,13:14:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,6,hotspot_6,unknown,5,205.33003240559094,,13:14:00,13:14:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,10,hotspot_10,unknown,6,190.12308939777975,,13:14:00,13:14:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,7,hotspot_7,unknown,6,202.21276885582262,,13:14:00,13:14:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,8,hotspot_8,unknown,7,197.53674417861598,,13:14:00,13:14:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,292,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,18,189.95536194999838,09:00:00 - 17:30:00,17:32:00,19:32:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,13,hotspot_13,unknown,0,163.21312403338692,,13:14:00,13:14:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,5,Pondicherry,Chennai,1046,291,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,177.16048832610667,09:30:00 - 19:30:00,17:19:00,18:19:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,4,hotspot_4,unknown,1,8.424111337850508,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,11,hotspot_11,unknown,2,5.166136964452228,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,5,hotspot_5,unknown,3,5.6663373243163555,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,294,hotspot_294,unknown,4,6.8009698313592,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,6,hotspot_6,unknown,5,2.5433716601170495,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,7,hotspot_7,unknown,6,2.9662055609925604,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,10,hotspot_10,unknown,6,14.826249483758948,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,8,hotspot_8,unknown,7,8.537360979268696,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,292,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,18,15.015475039922718,09:00:00 - 17:30:00,10:15:00,12:15:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,299,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,3.215018414002195,,12:33:00,14:33:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,303,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,3.9836591931848835,06:00:00 - 00:00:00,12:36:00,18:36:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,300,hotspot_300,unknown,0,4.032131382200415,,12:15:00,12:15:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,9,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,5.4347344259991335,05:30:00 - 21:00:00,12:53:00,13:53:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,12,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,6.048137020306321,10:00:00 - 19:00:00,14:10:00,15:10:00,DEFERRED,Rejected: deferred to next opening slot,true,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,296,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,9.211462432720763,07:00:00 - 18:00:00,14:27:00,16:27:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,804,hotspot_804,unknown,0,9.354368817507947,,16:27:00,16:27:00,REJECTED,Rejected: duplicate,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,746,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu|Chennai Port",unknown,0,10.58489412354648,05:00:00 - 21:00:00,16:49:00,17:49:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,297,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,12.82221051600408,10:00:00 - 17:45:00,18:23:00,19:53:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,544,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,15.151368972592104,,18:09:00,00:09:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,805,"Chennai International Airport|ECR Beach, Chennai, Tamil Nadu|Chennai Domestic Airport|Chennai Central|Chennai Koyembedu|Chennai Egmore Station|Chennai|Chennai Port",unknown,0,17.808407923551556,10:00:00 - 22:00:00,18:04:00,20:04:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,290,hotspot_290,unknown,0,28.691128090363872,,20:04:00,20:04:00,REJECTED,Rejected: no remaining day window,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,298,hotspot_298,unknown,0,28.712429360462075,,20:04:00,20:04:00,REJECTED,Rejected: no remaining day window,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,291,hotspot_291,unknown,0,28.90807565928293,,20:04:00,20:04:00,REJECTED,Rejected: no remaining day window,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,13,hotspot_13,unknown,0,45.12712195834318,,20:04:00,20:04:00,REJECTED,Rejected: no remaining day window,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,1,DVI202604198,6,Chennai,Chennai,1047,12,hotspot_12,unknown,0,6.048137020306321,,20:04:00,20:04:00,REJECTED,Rejected: no remaining day window,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,4,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,1,8.424111337850508,05:30:00 - 20:00:00,05:30:00,06:30:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,11,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,2,5.166136964452228,06:00:00 - 19:00:00,06:44:00,07:44:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,5,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,3,5.6663373243163555,00:00:00 - 23:59:59,07:46:00,08:46:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,294,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,4,6.8009698313592,10:00:00 - 17:30:00,10:00:00,10:45:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,6,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,5,2.5433716601170495,09:00:00 - 17:00:00,11:10:00,12:10:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,7,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,6,2.9662055609925604,09:30:00 - 17:00:00,12:29:00,13:29:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,10,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,6,14.826249483758948,09:00:00 - 17:30:00,13:47:00,15:47:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,8,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,7,8.537360979268696,06:00:00 - 20:00:00,16:23:00,17:23:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,292,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,18,15.015475039922718,09:00:00 - 17:30:00,18:00:00,20:00:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,299,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,3.215018414002195,09:00:00 - 17:00:00,17:51:00,19:51:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,303,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,3.9836591931848835,06:00:00 - 00:00:00,17:45:00,23:45:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,300,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,4.032131382200415,09:00:00 - 21:30:00,17:44:00,18:44:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,9,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,5.4347344259991335,05:30:00 - 20:00:00,19:04:00,20:04:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,12,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,6.048137020306321,10:00:00 - 19:00:00,18:54:00,19:54:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,296,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,9.211462432720763,07:00:00 - 18:00:00,19:02:00,21:02:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,804,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu|Chennai Port",unknown,0,9.354368817507947,17:00:00 - 22:00:00,19:21:00,21:21:00,SELECTED,,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,746,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu|Chennai Port",unknown,0,10.58489412354648,05:00:00 - 21:00:00,21:36:00,22:36:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,297,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,12.82221051600408,10:00:00 - 17:45:00,21:42:00,23:12:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,544,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,15.151368972592104,,22:01:00,04:01:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,805,"Chennai International Airport|ECR Beach, Chennai, Tamil Nadu|Chennai Domestic Airport|Chennai Central|Chennai Koyembedu|Chennai Egmore Station|Chennai|Chennai Port",unknown,0,17.808407923551556,10:00:00 - 22:00:00,21:56:00,23:56:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,290,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,28.691128090363872,10:00:00 - 20:00:00,21:53:00,22:53:00,REJECTED,Rejected: closed at visit time,false,false,false
TN-Coast-Chennai-Mahabalipuram-Pondicherry,2,DVI202604199,1,Chennai,Mahabalipuram,1048,298,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,28.712429360462075,10:00:00 - 20:00:00,21:53:00,23:13:00,REJECTED,Rejected: closed at visit time,false,false,false
